公司代號,公司簡稱,產業別,住址,發言人,實收資本額,已發行普通股數,Latitude,Longitude
6257,矽格,24,新竹縣竹東鎮北興路1段436號,陳祺昌,"$4,839,123,250","483,912,325",24.7333375,121.0990736
6269,台郡,28,高雄市大寮區和發產業園區上發五路1號,熊雅士,"$3,231,314,810","323,131,481",22.6054605,120.4291599
6271,同欣電,24,桃園市八德區和平路1125巷88號,呂紹萍,"$2,090,580,240","209,058,024",24.9650638,121.321079
6272,驊陞,28,(221)新北市汐止區大同路一段237號15樓之1,陳正煌,"$817,639,480","81,763,948",25.0587339,121.634344
6277,宏正,25,新北市汐止區大同路二段125號3樓,田慶威,"$1,194,711,660","119,471,166",25.0639687,121.6504901
6278,台表科,26,桃園市桃園區大樹里桃鶯路437號,王嘉真,"$2,923,983,530","292,398,353",24.9789863,121.3216993
6281,全國電,29,新北市五股區五工六路55號,林奕君,"$991,729,450","99,172,945",25.0685965,121.4461253
6282,康舒,28,臺北市北投區中央南路2段18號,薛惠文,"$8,560,291,250","856,029,125",25.1262468,121.5000923
6283,淳安,31,台北市內湖區新湖二路146巷19號2樓,蔣凱如,"$1,489,813,430","148,981,343",25.0631734,121.5791152
6285,啟碁,27,新竹科學園區園區二路20號,宋芬瓊,"$4,840,206,290","484,020,629",24.7784526,120.9992969
6405,悅城,26,桃園市中壢區北園路18號,陳春夏,"$658,000,000","65,800,000",24.9785364,121.2434106
6409,旭隼,31,11494台北市內湖區新湖一路406號,王介民,"$877,035,660","87,703,566",25.0645033,121.5841355
6412,群電,28,新北市三重區光復路二段 69 號30樓,陳學毅,"$4,007,691,260","400,769,126",25.056471,121.4726721
6414,樺漢,25,(235)新北市中和區建康路10號3至6樓,莊宗憲,"$1,375,402,520","137,540,252",24.9997878,121.4864545
6415,矽力*-KY,24,新北市中和區板南路653號10樓,梁翠嫚,"$971,647,767","388,659,107",25.007814,121.484059
6416,瑞祺電通,27,新北市新莊區建國一路308號12樓,陳衍詳,"$733,484,600","73,348,460",25.0246878,121.4348235
6426,統新,27,台南市新市區南科三路7號4樓,李英坤,"$385,090,000","38,509,000",23.098859,120.2841499
6431,光麗-KY,22,臺北市中山區南京東路3段1號5樓,王翔遠,"$973,988,350","97,398,835",25.0523713,121.5281453
6438,迅得,31,桃園市中壢區榮民路421號,黃發保,"$822,063,250","82,206,325",24.9606214,121.261396
6442,光聖,27,新北市淡水區中正東路二段27-8號13樓,莊國安,"$780,732,880","78,073,288",25.1565829,121.4595526
6443,元晶,26,新北市新店區北新路3段225號8樓,江郅豪,"$5,386,914,660","512,796,730",24.9862723,121.5396748
6446,藥華藥,22,台北市南港區園區街3號13樓,林國鐘,"$3,796,293,700","379,629,370",25.0584861,121.6118825
6449,鈺邦,28,苗栗縣竹南鎮科東三路2、6號4樓,李佩玲,"$919,185,140","91,918,514",24.7067533,120.9198142
6451,訊芯-KY,24,台北市信義區光復南路495號11樓之5,王耀偉,"$1,074,648,000","107,464,800",25.032316,121.5582738
6456,GIS-KY,26,苗栗縣竹南鎮科中路12號8樓(訴訟及非訟代理人聯絡處),林原平,"$3,379,398,000","337,939,800",24.7097132,120.9154734
6464,台數科,20,台中市西屯區文心路二段201號6樓之6,廖紫岑,"$1,287,815,320","128,781,532",24.1597498,120.6469295
6472,保瑞,22,台北市內湖區瑞光路26巷36弄2號6樓,王錦菊,"$1,273,636,330","127,363,633",25.0689612,121.5822221
6477,安集,26,台南市安南區科技五路19號,林婉玲,"$1,237,871,960","123,787,196",23.0470203,120.1440223
6491,晶碩,22,桃園市龜山區興業街5號2樓之1,王景祥,"$780,000,000","78,000,000",24.9880325,121.3278367
6504,南六,20,高雄市燕巢區角宿里四林路699號,許長成,"$726,000,000","72,600,000",22.7830294,120.3445753
6505,台塑化,23,台北市內湖區南京東路六段380號(A2棟)4樓,林克彥,"$95,259,596,520","9,525,959,652",25.0592891,121.5868956
6515,穎崴,24,高雄市楠梓區創意南路68號,陳紹焜,"$360,416,420","36,041,642",22.712931,120.3008558
6525,捷敏-KY,24,新北市中和區橋安街35號10樓,王瑞萍,"$1,290,473,840","129,047,384",25.0051563,121.492123
6526,達發,24,新竹縣竹北市台元二街12號14樓之1,謝孟翰,"$1,675,055,540","167,505,554",24.8406802,121.0165574
6531,愛普*,24,新竹縣竹北市台元一街一號10樓之一,林郁昕,"$813,313,855","162,662,771",24.8416648,121.0183145
6533,晶心科,24,新竹科學園區新竹市力行一路1號3樓A1-4,李耿民,"$506,509,110","50,650,911",24.7737497,121.0160503
6534,正瀚-創,22,南投縣南投市內興里文獻路89號,羅心君,"$1,028,000,000","102,800,000",23.9336191,120.6977181
6541,泰福-KY,22,"P.O. Box 31119, Grand Pavilion, 802 West Bay Rd., KY1-1205",Stephen Lam,"$2,649,563,670","264,956,367",19.3292856,-81.3808321
6550,北極星藥業-KY,22,"P.O. Box 309, Ugland House,Grand Cayman, KY1-1104, Cayman",張婉妤,"$8,598,926,880","859,892,688",19.2924396,-81.3857791
6552,易華電,24,高雄市楠梓區新開發路8號,黃梅雪,"$830,000,000","83,000,000",22.7239797,120.3101778
6558,興能高,31,新竹科學園區新竹市展業一路9號6樓之一、之三,謝祥豪,"$937,888,750","93,788,875",24.7837165,121.0015086
6573,虹揚-KY,24,新北市新店區北新路三段207-5號4樓,程御峰,"$804,993,450","80,499,345",24.9847808,121.5399319
6579,研揚,25,新北市新店區寶橋路235巷135號5樓,杜昀真,"$1,694,512,210","169,451,221",24.9841347,121.5518431
6581,鋼聯,35,彰化縣伸港鄉彰濱工業區線工北一路36號,林琨傑,"$1,112,708,870","111,270,887",24.1546964,120.4511486
6582,申豐,11,屏東縣枋寮鄉太源村中山路三段55號,曾建稄,"$1,061,741,410","106,174,141",22.4063662,120.5872875
6585,鼎基,20,高雄市小港區北林路8-1號,林庚賢,"$721,335,870","72,133,587",22.5566756,120.3711413
6589,台康生技,22,新北市汐止區康寧街169巷101號,劉理成,"$3,066,002,110","306,600,211",25.0700474,121.6227339
6591,動力-KY,25,新北市中和區建一路166號9樓、9樓之一,姚成旻,"$411,224,650","41,122,465",24.9977805,121.4877378
6592,和潤企業,20,台北市內湖區瑞光路605號10樓,楊鎧榮,"$7,231,504,930","623,150,493",25.0801703,121.5669653
6598,ABC-KY,22,台北市內湖區行忠路28巷1號6樓,何重人,"$1,028,110,610","102,811,061",25.0650441,121.5777819
6605,帝寶,12,彰化縣鹿港鎮頭南里南勢巷20-3號,呂理豐,"$1,658,163,970","165,816,397",24.0876521,120.461535
6606,建德工業,5,雲林縣斗六市斗工九路17號,黃盈璇,"$1,103,037,830","110,303,783",23.7141789,120.5987873
6614,資拓宏宇,36,新北市板橋區縣民大道二段7號6樓,王芝和,"$806,605,210","80,660,521",25.0144361,121.4638619
6625,必應,20,臺北市內湖區新湖一路370號3樓,張瑞娟,"$579,724,880","57,972,488",25.0631453,121.5835521
6641,基士德-KY,35,"高雄市鼓山區民利街15,17,19號(台灣分公司)",陳世賢,"$365,000,000","36,500,000",22.6618444,120.2949577
6645,金萬林-創,22,新北市汐止區新台五路一段97號30樓,楊文明,"$608,640,500","60,864,050",25.0623658,121.649923
6655,科定,20,新北市新莊區福慧路268號15樓,林美妏,"$805,718,170","80,571,817",25.0620793,121.454234
6657,華安,22,台北市瑞光路583巷21號6樓之3,江銘燦,"$888,080,000","88,808,000",25.0806552,121.5677563
6658,聯策,31,桃園市中壢區新生路三段255巷168號,陳識翔,"$363,700,000","36,370,000",24.9931325,121.2186411
6666,羅麗芬-KY,22,新北市中和區圓通路301號生醫科技大樓15樓,王志富,"$473,880,000","47,388,000",24.9908276,121.4940905
6668,中揚光,26,台中市南屯區工業區二十二路21號,李榮洲,"$1,071,160,870","107,116,087",24.1596675,120.6060326
6669,緯穎,25,新北市汐止區新台五路一段90號8樓,陳昌偉,"$1,858,407,910","185,840,791",25.0611607,121.6487728
6670,復盛應用,37,台北市中山區南京東路二段172號3樓,許廷儀,"$1,393,869,730","139,386,973",25.0518002,121.5344903
6671,三能-KY,38,臺中市大里區工業八路58號,蕭凱峰,"$607,500,000","60,750,000",24.0975914,120.7165714
6672,騰輝電子-KY,28,桃園市平鎮區湧豐里工業五路10號,杜喬葦,"$714,347,450","71,434,745",24.9032096,121.1979008
6674,鋐寶科技,27,新竹縣竹北市台元一街1號13樓之一,何振宇,"$686,976,590","68,697,659",24.8405505,121.0192915
6689,伊雲谷,36,新北市三重區三和路四段111之32號7樓,林儀,"$680,000,000","68,000,000",25.0774864,121.4856
6691,洋基工程,31,新北市林口區文化二路一段266號18樓之3,程志豪,"$1,214,872,090","121,487,209",25.0740772,121.3718237
6695,芯鼎,24,新竹科學園區新竹縣創新一路19-1號,李長龍,"$964,596,500","96,459,650",24.7783058,120.9947633
6698,旭暉應材,31,台南市安南區工業一路36號,黃信貿,"$663,897,530","66,389,753",23.0436048,120.1518703
6706,惠特,26,台中市西屯區工業區35路3號,許景翔,"$785,488,650","78,548,865",24.1694433,120.5913678
6715,嘉基,28,新北市中和區建一路166號12樓,涂志翔,"$663,645,050","66,364,505",24.9977805,121.4877378
6719,力智,24,新竹縣竹北市台元一街5號9樓,邱建邦,"$1,054,669,890","105,466,989",24.8413617,121.0180745
6722,輝創,31,新北市中和區中正路959號5樓,李名正,"$884,000,000","88,400,000",25.0071126,121.4830391
6742,澤米,26,苗栗縣竹南鎮和興路330號,何昆年,"$712,679,480","71,267,948",24.7096974,120.881843
6743,安普新,31,台北市南港區三重路19-3號3樓,許明仁,"$1,500,000,000","150,000,000",25.0584773,121.6137955
6753,龍德造船,15,宜蘭縣冬山鄉大興村德興五路15號,黃守真,"$1,172,395,030","117,239,503",24.6295024,121.8215644
6754,匯僑設計,38,台北市松山區南京東路四段75號12樓,羅月華,"$660,000,000","66,000,000",25.0519001,121.5534496
6756,威鋒電子,24,新北市新店區中正路529-1號7樓,林志峰,"$698,810,000","69,881,000",24.9854476,121.5328561
6757,台灣虎航,15,台北市松山區敦化北路405巷123弄3號,許致遠,"$4,595,300,000","459,530,000",25.0628001,121.5569096
6768,志強-KY,37,台中市西屯區市政北五路266號3樓,麥班達,"$2,000,950,610","200,095,061",24.1625164,120.6421342
6770,力積電,24,新竹科學園區新竹市力行一路18號,譚仲民,"$42,253,619,000","4,225,361,900",24.7681886,121.0170081
6771,平和環保-創,35,高雄市岡山區本工路6號,陳義生,"$311,795,000","31,179,500",22.8075395,120.2689141
6776,展碁國際,29,台北市南港區南港路三段9號10-12樓,鄭明琪,"$915,814,300","91,581,430",25.0539067,121.5919183
6781,AES-KY,28,新竹縣湖口鄉湖口村八德路二段656號5樓,宋維哲,"$854,187,800","85,418,780",24.885071,121.0793043
6782,視陽,22,桃園市龜山區興業街1號,吳滄松,"$630,000,000","63,000,000",24.9875587,121.3268852
6789,采鈺,24,新竹科學園區新竹市篤行一路12號,邱建俊,"$3,182,991,190","318,299,119",24.7735196,121.0232457
6790,永豐實,9,臺北市中正區重慶南路2段51號16樓,陳佩雯,"$2,671,290,210","267,129,021",25.031305,121.5150091
6792,詠業,27,新竹縣關西鎮大同里水坑41號,李瑞榮,"$478,753,250","47,875,325",24.8251,121.172777
6794,向榮生技,22,臺北市內湖區民權東路6段13之20號5樓,洪懿珮,"$636,370,000","63,637,000",25.0675482,121.5802246
6796,晉弘,22,新竹科學園區新竹市東區工業東四路24-2號3樓,鄭竹明,"$402,339,700","40,233,970",24.77453,121.0077584
6799,來頡,24,臺北市內湖區瑞光路358巷38弄36號9樓,葉瑞斌,"$430,965,530","43,096,553",25.0759178,121.5729158
6805,富世達,28,新北市新莊區五權二路24號8樓之4,邱稚育,"$685,538,960","68,553,896",25.0676939,121.4585529
6806,森崴能源,35,新北市土城區中央路四段49號,李心美,"$2,746,429,020","274,642,902",24.9613514,121.4221357
6807,峰源-KY,38,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",朱明偉,"$540,000,000","54,000,000",,
6830,汎銓,31,新竹市埔頂路27號1樓,宋建宏,"$517,818,460","51,781,846",24.7943875,121.0083482
6831,邁科,25,新北市中和區中正路788號11樓,林仕文,"$675,000,000","67,500,000",25.0008205,121.4853675
6834,天二科技,28,高雄市前鎮區南四路3號,黃弘傑,"$884,710,820","88,471,082",22.5938592,120.2946938
6835,圓裕,28,新北市新店區民權路130巷4號4樓,郭明豐,"$661,722,970","66,172,297",24.9834537,121.535021
6838,台新藥,22,台北市復興北路57號8樓之6,魏景成,"$1,509,771,000","150,977,100",25.050593,121.5442261
6854,錼創科技-KY創,24,苗栗縣竹南鎮科中路13號8樓,陳銘章,"$1,176,786,220","117,678,622",24.7113363,120.9131721
6861,睿生光電,22,南部科學園區臺南市新市區環西路二段2號B室,楊柱祥,"$415,992,500","41,599,250",23.1031767,120.2764289
6862,三集瑞-KY,28,新北市中和區連城路268號14樓之9,王中儒,"$500,000,000","50,000,000",24.9966071,121.4866877
6863,永道-KY,27,"P.O. Box 32052, Grand Cayman KY1-1208, Cayman Islands.",張淑芬,"$748,880,000","74,888,000",19.3221698,-81.2408689
6869,雲豹能源,35,台北市內湖區基湖路1號4樓之1,張建偉,"$1,378,300,410","137,830,041",25.0816677,121.5654958
6873,泓德能源,35,臺北市士林區德行西路35號5樓,周仕昌,"$1,418,723,700","141,872,370",25.1061293,121.5238415
6885,全福生技,22,台北市內湖區瑞光路358巷30弄1號8樓,郭美慧,"$1,332,140,000","133,214,000",25.0767128,121.5724805
6887,寶綠特-KY,35,台南市柳營區工六路2號,林昱君,"$741,395,120","74,139,512",23.2733588,120.3597192
6890,來億-KY,37,臺中市大雅區雅潭路四段370巷13號,許松竹,"$2,494,000,000","249,400,000",24.2209006,120.6602647
6901,鑽石投資,20,台北市中正區忠孝西路一段66號35樓,吳友梅,"$8,527,500,000","852,750,000",25.0461278,121.515325
6902,GOGOLOOK,36,臺北市大安區敦化南路2段319號6樓,郭建甫,"$353,589,480","35,358,948",25.0229088,121.5492968
6906,現觀科,36,台北市中山區中山北路二段42號2樓,張宇寬,"$335,374,000","33,537,400",25.054823,121.522377
6909,創控,24,新北市中和區中正路866-8號17樓,呂秀孺,"$672,222,000","67,222,200",25.0058733,121.4845082
6914,阜爾運通,20,新北市土城區三民路2號7樓之8,潘壕新,"$662,260,000","66,226,000",24.9622489,121.4216286
6916,華凌,26,台中市大雅區秀山里科雅路43號2樓,黃信福,"$675,000,000","67,500,000",24.2253227,120.6273779
6918,愛派司,22,新北市中和區橋和路21號3樓,羅翔煒,"$345,710,000","34,571,000",25.0054113,121.4889643
6919,康霈*,22,新北市汐止區新台五路一段99號32樓之9,張慧敏,"$776,938,930","1,553,877,860",25.0621773,121.6490496
6921,嘉雨思-創,24,新北市中和區連城路268號5樓之2,高妙斌,"$318,369,410","31,836,941",24.9966071,121.4866877
6923,中台,35,桃園市觀音區大潭里環科路328號,張&#21843;達,"$914,880,000","91,488,000",25.0376901,121.0626169
6924,榮惠-KY創,28,台北市內湖區瑞光路102號3樓,吳建芳,"$208,500,000","20,850,000",25.0715365,121.5811231
6928,攸泰科技,25,台北市內湖區陽光街 300 號 4 樓,黃堅真,"$860,000,000","86,000,000",25.0726614,121.5746879
6931,青松健康,22,台中市大里區中投西路三段217號,周孟賢,"$661,521,600","66,152,160",24.0879723,120.6637601
6933,AMAX-KY,25,"Suite102,Cannon Place,North Sound Rd.,George Town,Cayman",倪小菁,"$423,688,000","42,368,800",19.2997554,-81.3689751
6934,心誠鎂,22,台北市大安區敦化南路二段319號10樓,杜維誠,"$359,727,620","35,972,762",25.0229105,121.5492404
6936,永鴻生技,22,新竹縣新豐鄉中崙村中崙290-3號,鍾威凱,"$728,040,000","72,804,000",24.8866187,121.0096648
6937,天虹,24,新竹縣竹北市嘉政一街1號6樓,黃見駱,"$675,762,630","67,576,263",24.809147,121.027291
6944,兆聯實業,35,桃園市桃園區桃鶯路439-3號,金保華,"$766,879,120","76,687,912",24.9787752,121.3220138
6949,沛爾生醫-創,22,臺北市內湖區新湖二路87號4樓,宋明潭,"$647,975,500","64,797,550",25.0605596,121.5757651
6951,青新-創,35,雲林縣莿桐鄉延平路58-1號,張驥,"$460,000,000","46,000,000",23.7529593,120.4970965
6952,大武山,20,屏東縣新埤鄉萬隆村平山路68-30號,魏毓恆,"$683,450,000","68,345,000",22.5167283,120.6051596
6955,邦睿生技-創,22,台中市大里區工業九路118號4樓,楊佩&#30494;,"$248,007,850","24,800,785",24.0988511,120.7169482
6957,裕慶-KY,20,南投縣南投市永豐里成功三路 122 號,林義唐,"$555,129,500","55,512,950",23.9319543,120.669378
6958,日盛台駿,20,台北市中山區松江路68號7樓,汪光遠,"$4,432,893,600","403,289,360",25.0492968,121.5326732
6962,奕力-KY,24,新竹縣竹北市台元二街1號10樓之1,林冠宇,"$4,923,965,650","492,396,565",24.8402418,121.020112
6965,中傑-KY,37,台中市大雅區中清路四段628號,陳榮松,"$1,563,360,000","156,336,000",24.2358512,120.6358138
6969,成信實業*-創,35,台南市柳營區環園東路一段23號,謝雅敏,"$549,197,200","38,142,903",23.2737182,120.3603749
6988,威力暘-創,12,新竹縣竹北市台元二街12號11樓之8,劉一郎,"$476,000,000","47,600,000",24.8394501,121.0179139
6994,富威電力,35,新北市土城區中央路四段49號,郝遐鵬,"$738,285,710","73,828,571",24.9613514,121.4221357
7610,聯友金屬-創,35,屏東縣枋寮鄉太源村中山路三段103號,吳永中,"$485,854,560","48,585,456",22.4181715,120.5836579
7631,聚賢研發-創,31,新竹市東區林森路231號9樓,鄭惠芸,"$201,420,000","20,142,000",24.7980849,120.9632748
7705,三商餐飲,16,台北市中山區建國北路二段145號5樓,趙惠玲,"$660,673,040","66,067,304",25.0612239,121.5373749
7711,永擎,25,台北市北投區中央南路二段37號4樓,洪培雅,"$717,546,950","71,754,695",25.123969,121.5004044
7721,微程式,36,台中市西屯區市政路402號6樓之2,劉育成,"$553,700,000","55,370,000",24.1591048,120.6395963
7722,LINEPAY,36,臺北市南港區經貿二路121號18樓,張希雯,"$680,000,000","68,000,000",25.0593935,121.618355
7730,暉盛-創,24,臺南市安南區科技五路100號,邱冠陸,"$367,967,310","36,796,731",23.0384029,120.1353727
7732,金興精密,12,桃園市平鎮區工業一路3號,施孟謹,"$646,800,000","64,680,000",24.9014711,121.2042669
7736,虎山,12,新北市瑞芳區頂坪路瑞芳工業區3號,蘇家慧,"$760,000,000","76,000,000",25.0990618,121.7888965
7740,熙特爾-創,35,臺北市松山區南京東路5段89號12樓,張雅怡,"$532,000,000","53,200,000",25.0518277,121.5574266
7749,意騰-KY,24,新竹縣竹北市復興三路二段168號11樓之3,許維新,"$464,857,280","46,485,728",24.8076245,121.0383102
7750,新代,5,新竹科學園區新竹市研發二路25號,林東旭,"$718,430,000","71,843,000",24.7802759,120.9995787
7765,中華資安,36,台北市中正區杭州南路一段26號8樓,洪進福,"$406,770,000","40,677,000",25.0373479,121.5244582
7769,鴻勁,24,臺中市大雅區中清路三段758巷11號,翁德奎,"$1,799,300,000","179,930,000",24.2137373,120.6509701
7780,大研生醫*,2,臺北市大安區羅斯福路三段37號12樓,林東慶,"$810,024,170","810,024,170",25.0235425,121.5253535
7786,東方風能,35,臺中市西屯區市政路386號19樓之1,陳柏霖,"$1,753,614,440","175,361,444",24.1583933,120.6411671
7788,松川精密,28,新北市樹林區中華路377號,吳頌仁,"$797,459,930","79,745,993",24.9799866,121.4127148
7791,皇家可口,2,台北市大同區重慶北路3段338號4樓,周明芬,"$800,000,000","80,000,000",25.0760422,121.5136542
7795,長廣,28,高雄市大寮區裕民街30號,吳志軒,"$788,285,000","78,828,500",22.5900579,120.4356377
7799,禾榮科,22,新竹科學園區新竹縣竹北市生醫五路66之2號,王文振,"$1,575,120,000","157,512,000",24.8061959,121.0464925
7823,奧義賽博-KY創,36,新北市板橋區遠東路1號6樓,吳明蔚,"$334,908,900","33,490,890",24.9988183,121.4565118
8011,台通,27,新北市新莊區福慧路219號9樓,鄭鈺穎,"$1,659,218,910","165,921,891",25.0615403,121.4534862
8016,矽創,24,新竹縣竹北市台元一街5號11樓之1,黃英記,"$1,201,368,760","120,136,876",24.8413617,121.0180745
8021,尖點,31,新北市樹林區佳園路三段203號,張家齊,"$1,420,424,670","142,042,467",24.9471591,121.3852641
8028,昇陽半導體,24,新竹科學園區新竹市力行路6號,黃豐年,"$1,740,736,770","174,073,677",24.774713,121.0248896
8033,雷虎,20,台中巿工業區六路七號,卓宜儒,"$1,526,297,750","152,629,775",24.1691359,120.6067001
8039,台虹,28,高雄市前鎮區環區三路一號,潘祈愿,"$2,627,429,940","262,742,994",22.6045805,120.2873876
8045,達運光電,27,新北市新北產業園區五工六路41號,戴國源,"$950,248,150","95,024,815",25.0645369,121.4468462
8046,南電,28,桃園市蘆竹區南崁路一段338號,呂連瑞,"$6,461,654,870","646,165,487",25.0554249,121.2826577
8070,長華*,29,高雄市楠梓區東七街16號6樓,陳明軒,"$725,648,455","725,648,455",22.7247625,120.306628
8072,陞泰,29,台北市南港區三重路19-11號E棟10樓,陳純平,"$800,000,000","80,000,000",25.0586537,121.6132701
8081,致新,24,新竹市科學園區工業東三路2號,吳錦川,"$861,720,720","86,172,072",24.7773973,121.0073893
8101,華冠,27,台北市內湖區瑞光路258巷2號7樓,何文魁,"$464,662,160","46,466,216",25.0750502,121.5754748
8103,瀚荃,28,新北市淡水區中正東路一段3巷9號9樓,王霈蓮,"$784,366,710","78,436,671",25.165543,121.4517074
8104,錸寶,26,新竹縣湖口鄉新竹工業區光復北路12號,王鼎章,"$1,040,581,920","104,058,192",24.8756694,121.0364892
8105,凌巨,26,苗栗縣頭份市蘆竹里4鄰工業路15號,陳力文,"$4,415,448,510","441,544,851",24.6730008,120.8877003
8110,華東,24,高雄市前鎮區北一路18號,黃靖窈,"$5,177,398,760","517,739,876",22.6060096,120.2879195
8112,至上,29,台北市內湖區港墘路189號7樓,張家瑋,"$5,552,916,980","525,291,698",25.075678,121.574767
8114,振樺電,25,新北市土城區大同街23號,郭育聞,"$1,075,719,190","76,418,772",24.9596624,121.4163592
8131,福懋科,24,雲林縣斗六市榴中里河南街329號,張憲正,"$4,422,222,230","442,222,223",23.7136931,120.5750021
8150,南茂,24,新竹科學園區新竹縣研發一路一號,黃國樑,"$7,045,231,260","704,523,126",24.7752641,121.0021044
8162,微矽電子-創,24,新竹縣竹東鎮沿河街395號,王志成,"$687,020,000","68,702,000",24.7350574,121.0987122
8163,達方,25,桃園市龜山區山鶯路167-1號,林豐正,"$2,800,000,010","280,000,001",24.9859628,121.3278802
8201,無敵,31,台北市北投區北投路二段13號4樓之1,李圍正,"$623,662,750","62,366,275",25.1309835,121.4986176
8210,勤誠,25,新北市新莊區中原路558號18樓,陳亞男,"$1,253,191,460","125,319,146",25.0546659,121.4451352
8213,志超,28,桃園市平鎮區工業二路１２號,胡秀杏,"$2,712,424,880","271,242,488",24.9046494,121.202053
8215,明基材,26,桃園市龜山區建國東路29號,王勝興,"$3,206,745,140","320,674,514",24.9868542,121.322932
8222,寶一,5,台南市新營區新工路13巷1號,胡淑賢,"$685,735,000","68,573,500",23.3063302,120.2831389
8249,菱光,28,台北市內湖區南京東路六段501號9樓,魏耀明,"$1,378,245,000","137,824,500",25.0617968,121.5886617
8261,富鼎,24,新竹縣竹北市台元一街5號12樓之1及12樓之2,張嘉帥,"$1,188,783,930","118,878,393",24.8413617,121.0180745
8271,宇瞻,24,新北市土城區大安里忠承路32號1樓,賴孜玟,"$1,281,292,660","128,129,266",24.9662616,121.4389947
8341,日友,35,雲林縣元長鄉元東路1之20號,謝明宏,"$1,300,000,000","130,000,000",23.6518551,120.3213737
8367,建新國際,15,台中市梧棲區臺灣大道十段一號,柯勝鐘,"$921,720,310","92,172,031",24.2555835,120.5211399
8374,羅昇,5,新北市新莊區中原路558號12樓,陳國美,"$1,122,504,870","112,250,487",25.054681,121.4451699
8404,百和興業-KY,20,"P.O.BOX 32052,Grand Cayman KYI-1208,Cayman Islands.",張玉敏,"$4,199,338,840","419,933,884",19.3221698,-81.2408689
8411,福貞-KY,20,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",李毓嵐,"$2,184,043,190","218,404,319",,
8422,可寧衛*,35,高雄市岡山區中山南路308號1樓,陳聰田,"$1,136,796,050","1,136,796,050",22.7869374,120.2999914
8429,金麗-KY,18,高雄市三民區博愛一路189號11樓(台灣辦事處),庄春龍,"$1,857,471,510","185,747,151",22.6465024,120.3028709
8438,昶昕,35,33759 桃園市大園區大工路19號,陳彥亨,"$699,430,000","69,943,000",25.0696046,121.1784995
8442,威宏-KY,20,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",許新居,"$701,697,640","70,169,764",19.3292856,-81.3808321
8443,阿瘦,18,(104)台北市中山區松江路168號6樓,羅麗玲,"$668,000,000","66,800,000",25.0559181,121.5328417
8454,富邦媒,36,台北市內湖區洲子街96號4樓,谷元宏,"$2,649,752,750","264,975,275",25.0799426,121.571083
8462,柏文,37,高雄市左營區博愛四路238號8樓,繆尚志,"$792,920,630","79,292,063",22.6848939,120.3147397
8463,潤泰材,20,台北市八德路2段308號10F,林依潔,"$1,500,000,000","150,000,000",25.047094,121.5426978
8464,億豐,38,臺中市西屯區市政北七路98號26樓之1,祝宗偉,"$2,930,202,000","293,020,200",24.1642794,120.6432514
8466,美吉吉-KY,20,"The Grand Pavilion Commercial Centre, Oleander Way, 802 West",黃建&#21414;,"$798,256,280","79,825,628",,
8467,波力-KY,37,"PO Box 309, Ugland House, Grand Cayman, KY1-1104, Cayman Isl",戴珮君,"$503,735,750","50,373,575",19.2924396,-81.3857791
8473,山林水,35,台北市吉林路99號3樓,楊欣紋,"$1,808,524,180","180,852,418",25.0559689,121.5305014
8476,台境*,35,高雄市苓雅區中正二路175號30樓之1,龔信愷,"$831,131,790","166,226,358",22.630237,120.3137297
8478,東哥遊艇,37,高雄市前鎮區金福路1號,曾雄威,"$939,722,760","93,972,276",22.5710467,120.3283723
8481,政伸,20,台中市西屯區工業區十二路六號,洪國智,"$666,018,660","66,601,866",24.1754408,120.5978235
8482,商億-KY,38,"P.O.Box 31119 Grand pavilion,Hibiscus Way,802 West Bay Road,",林芳毅,"$1,074,440,000","107,444,000",19.3292856,-81.3808321
8487,愛爾達-創,36,台北市中正區中華路一段41號4樓,江瑋玲,"$265,350,000","26,535,000",25.044987,121.5095037
8488,吉源-KY,20,"P. O. Box 31119 Grand Pavilion, Hibiscus Way, 802 West Bay R",林子閔,"$735,000,000","73,500,000",19.3292856,-81.3808321
8499,鼎炫-KY,31,新北市五股區五權七路20號1樓,傅秀月,"$411,655,570","41,165,557",25.0666233,121.4484465
8926,台汽電,23,北市內湖區瑞光路392號6樓,陳意通,"$7,302,820,000","730,282,000",25.0778958,121.5711203
8940,新天地,16,台中市東區旱溪東路1段456號,陳銘琿,"$674,910,320","67,491,032",24.145436,120.7010986
8996,高力,5,桃園市中壢區吉林北路5-2號,吳俊英,"$922,482,770","92,248,277",24.9877868,121.2494982
9103,美德醫療-DR,91,台北市信義區松高路9號11樓,林逸清,"$827,042,000","549,411,240",25.0397823,121.5654532
910322,康師傅-DR,91,中國上海閔行區吳中路1688號A棟,林清棠,"$916,513,457","5,620,600,000",31.17563,121.38081
9105,泰金寶-DR,91,新北市深坑區北深路三段147號,周怡君,"$9,383,139,832","10,450,002,831",25.0028039,121.6029418
910861,神州-DR,91,香港灣仔告士打道77-79 號富通大廈31樓,董帥,"$644,726,418","1,672,768,386",22.2788075,114.1726855
9110,越南控-DR,91,越南同奈省邊和市三協坊第五區,吳睿蕎,"$38,168,000","907,680,000",10.9466267,106.8561884
911608,明輝-DR,91,"8 Penjuru Lane,Singapore 609189",林翔寬,"$526,896,000","480,000,000",1.3084018,103.7384572
